poi_name,poi_category,is_indoor,weekday,weekday_num,is_weekend,hour,crowd_score,raw_score
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,16,0.51,51
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,17,0.49,49
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,18,0.47,47
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,19,0.42,42
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,20,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,11,0.53,53
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,12,0.71,71
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,13,0.85,85
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,14,0.94,94
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,15,0.97,97
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,16,0.96,96
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,17,0.91,91
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,18,0.84,84
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,19,0.7,70
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,20,0.51,51
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Saturday,5,1,23,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,0,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,1,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,2,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,3,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,4,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,5,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,6,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,7,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,8,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,9,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,10,0.44,44
Sunshine 60,amusement_park,1,Sunday,6,1,11,0.63,63
Sunshine 60,amusement_park,1,Sunday,6,1,12,0.78,78
Sunshine 60,amusement_park,1,Sunday,6,1,13,0.88,88
Sunshine 60,amusement_park,1,Sunday,6,1,14,0.93,93
Sunshine 60,amusement_park,1,Sunday,6,1,15,0.92,92
Sunshine 60,amusement_park,1,Sunday,6,1,16,0.85,85
Sunshine 60,amusement_park,1,Sunday,6,1,17,0.74,74
Sunshine 60,amusement_park,1,Sunday,6,1,18,0.62,62
Sunshine 60,amusement_park,1,Sunday,6,1,19,0.49,49
Sunshine 60,amusement_park,1,Sunday,6,1,20,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,21,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,22,0.0,0
Sunshine 60,amusement_park,1,Sunday,6,1,23,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,0,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,1,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,2,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,3,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,4,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,5,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,6,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,7,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,8,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,9,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,10,0.47,47
Sunshine 60,amusement_park,1,Monday,0,0,11,0.58,58
Sunshine 60,amusement_park,1,Monday,0,0,12,0.67,67
Sunshine 60,amusement_park,1,Monday,0,0,13,0.71,71
Sunshine 60,amusement_park,1,Monday,0,0,14,0.72,72
Sunshine 60,amusement_park,1,Monday,0,0,15,0.7,70
Sunshine 60,amusement_park,1,Monday,0,0,16,0.66,66
Sunshine 60,amusement_park,1,Monday,0,0,17,0.61,61
Sunshine 60,amusement_park,1,Monday,0,0,18,0.54,54
Sunshine 60,amusement_park,1,Monday,0,0,19,0.45,45
Sunshine 60,amusement_park,1,Monday,0,0,20,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,21,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,22,0.0,0
Sunshine 60,amusement_park,1,Monday,0,0,23,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,0,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,1,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,2,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,3,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,4,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,5,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,6,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,7,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,8,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,9,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,10,0.47,47
Sunshine 60,amusement_park,1,Tuesday,1,0,11,0.56,56
Sunshine 60,amusement_park,1,Tuesday,1,0,12,0.63,63
Sunshine 60,amusement_park,1,Tuesday,1,0,13,0.66,66
Sunshine 60,amusement_park,1,Tuesday,1,0,14,0.67,67
Sunshine 60,amusement_park,1,Tuesday,1,0,15,0.65,65
Sunshine 60,amusement_park,1,Tuesday,1,0,16,0.62,62
Sunshine 60,amusement_park,1,Tuesday,1,0,17,0.58,58
Sunshine 60,amusement_park,1,Tuesday,1,0,18,0.52,52
Sunshine 60,amusement_park,1,Tuesday,1,0,19,0.45,45
Sunshine 60,amusement_park,1,Tuesday,1,0,20,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,21,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,22,0.0,0
Sunshine 60,amusement_park,1,Tuesday,1,0,23,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,0,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,1,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,2,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,3,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,4,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,5,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,6,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,7,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,8,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,9,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,10,0.48,48
Sunshine 60,amusement_park,1,Wednesday,2,0,11,0.59,59
Sunshine 60,amusement_park,1,Wednesday,2,0,12,0.67,67
Sunshine 60,amusement_park,1,Wednesday,2,0,13,0.72,72
Sunshine 60,amusement_park,1,Wednesday,2,0,14,0.73,73
Sunshine 60,amusement_park,1,Wednesday,2,0,15,0.71,71
Sunshine 60,amusement_park,1,Wednesday,2,0,16,0.68,68
Sunshine 60,amusement_park,1,Wednesday,2,0,17,0.63,63
Sunshine 60,amusement_park,1,Wednesday,2,0,18,0.57,57
Sunshine 60,amusement_park,1,Wednesday,2,0,19,0.48,48
Sunshine 60,amusement_park,1,Wednesday,2,0,20,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,21,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,22,0.0,0
Sunshine 60,amusement_park,1,Wednesday,2,0,23,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,0,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,1,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,2,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,3,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,4,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,5,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,6,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,7,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,8,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,9,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,10,0.48,48
Sunshine 60,amusement_park,1,Thursday,3,0,11,0.59,59
Sunshine 60,amusement_park,1,Thursday,3,0,12,0.66,66
Sunshine 60,amusement_park,1,Thursday,3,0,13,0.7,70
Sunshine 60,amusement_park,1,Thursday,3,0,14,0.71,71
Sunshine 60,amusement_park,1,Thursday,3,0,15,0.69,69
Sunshine 60,amusement_park,1,Thursday,3,0,16,0.66,66
Sunshine 60,amusement_park,1,Thursday,3,0,17,0.62,62
Sunshine 60,amusement_park,1,Thursday,3,0,18,0.57,57
Sunshine 60,amusement_park,1,Thursday,3,0,19,0.49,49
Sunshine 60,amusement_park,1,Thursday,3,0,20,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,21,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,22,0.0,0
Sunshine 60,amusement_park,1,Thursday,3,0,23,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,0,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,1,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,2,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,3,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,4,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,5,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,6,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,7,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,8,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,9,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,10,0.53,53
Sunshine 60,amusement_park,1,Friday,4,0,11,0.66,66
Sunshine 60,amusement_park,1,Friday,4,0,12,0.76,76
Sunshine 60,amusement_park,1,Friday,4,0,13,0.8,80
Sunshine 60,amusement_park,1,Friday,4,0,14,0.81,81
Sunshine 60,amusement_park,1,Friday,4,0,15,0.78,78
Sunshine 60,amusement_park,1,Friday,4,0,16,0.74,74
Sunshine 60,amusement_park,1,Friday,4,0,17,0.69,69
Sunshine 60,amusement_park,1,Friday,4,0,18,0.64,64
Sunshine 60,amusement_park,1,Friday,4,0,19,0.55,55
Sunshine 60,amusement_park,1,Friday,4,0,20,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,21,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,22,0.0,0
Sunshine 60,amusement_park,1,Friday,4,0,23,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,0,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,1,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,2,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,3,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,4,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,5,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,6,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,7,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,8,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,9,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,10,0.46,46
Sunshine 60,amusement_park,1,Saturday,5,1,11,0.65,65
Sunshine 60,amusement_park,1,Saturday,5,1,12,0.8,80
Sunshine 60,amusement_park,1,Saturday,5,1,13,0.92,92
Sunshine 60,amusement_park,1,Saturday,5,1,14,0.98,98
Sunshine 60,amusement_park,1,Saturday,5,1,15,1.0,100
Sunshine 60,amusement_park,1,Saturday,5,1,16,0.94,94
Sunshine 60,amusement_park,1,Saturday,5,1,17,0.85,85
Sunshine 60,amusement_park,1,Saturday,5,1,18,0.72,72
Sunshine 60,amusement_park,1,Saturday,5,1,19,0.58,58
Sunshine 60,amusement_park,1,Saturday,5,1,20,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,21,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,22,0.0,0
Sunshine 60,amusement_park,1,Saturday,5,1,23,0.0,0
